side,price,quantity,pnl,fee,hour,day_of_week,minute,price_change,price_volatility,price_sma_5,price_sma_20,volume_change,volume_sma,price_momentum_5,price_momentum_20,price_high_10,price_low_10,price_position,is_long,is_short,notional_value,net_result,is_profitable,is_loss,is_breakeven,fee_ratio,fee_to_pnl_ratio,rolling_pnl_5,rolling_pnl_20,rolling_winrate_10,rolling_winrate_50,win_streak,loss_streak,position_size_zscore
BUY,118075.5,0.008459521,-1.1378056,0.0,17,2,27,-0.0011378056002030457,106.74890840007708,118181.93999999999,118365.375,0.0,0.008451779599999999,-0.002144861838952845,-2.2019324497987522e-05,118458.6,118075.5,0.0,1,0,998.8621718354999,-1.1378056,0,1,0,0.0,0.0,-3.2032282000000003,-6.4685784,0.0,0.04,0,17,-1.2272520995306224
BUY,118075.5,0.008459521,-1.1378056,0.0,17,2,27,0.0,99.46004446306902,118155.62,118365.245,0.0,0.008454403599999999,-0.0011133003009126002,-2.2019324497987522e-05,118329.3,118075.5,0.0,1,0,998.8621718354999,-1.1378056,0,1,0,0.0,0.0,-3.3083225,-6.5653118,0.0,0.04,0,18,-1.2248838502928217
BUY,118075.5,0.008469158,0.0,0.4,17,2,39,0.0,103.66658306603728,118129.3,118365.11499999999,0.0011391897957342412,0.0084562202,-0.0011133003009126002,-2.2019324497987522e-05,118329.3,118075.5,0.0,1,0,1000.000065429,-0.4,0,1,0,0.00039999997382840176,inf,-2.2756112,-5.5242396,0.0,0.04,0,19,-0.29693453171895595
BUY,118075.5,0.008469158,0.0,0.4,17,2,39,0.0,100.84536897933943,118102.4,118354.09,0.0,0.008458036799999999,-0.0011378056002030285,-0.0018639683505782107,118329.3,118075.5,0.0,1,0,1000.000065429,-0.4,0,1,0,0.00039999997382840176,inf,-2.2756112,-8.4126218,0.0,0.04,0,20,-0.29693599240661456
BUY,117952.1,0.008469158,-1.0450941,0.0,17,2,50,-0.0010450940288204702,108.80959108108486,118050.82000000002,118322.80500000001,0.0,0.008459853399999998,-0.0021817105151847914,-0.005276704408413692,118329.3,117952.1,0.0,1,0,998.9549713317999,-1.0450941,0,1,0,0.0,0.0,-3.3207053,-9.4577159,0.0,0.04,0,21,-1.1488355867028304
BUY,117952.1,0.008469158,-1.0450941,0.0,17,2,50,0.0,101.72262066848457,118026.14000000001,118291.52000000002,0.0,0.008461670000000001,-0.0010450940288204934,-0.005276704408413692,118210.0,117952.1,0.0,1,0,998.9549713317999,-1.0450941,0,1,0,0.0,0.0,-3.2279938,-10.50281,0.0,0.04,0,22,-1.1174508030454071
BUY,117958.82,0.008450992,3.1309235,0.39874762,17,2,50,5.6972279425249184e-05,104.0462573201076,118002.804,118260.571,-0.002144959392657464,0.00846167,-0.000988181290784227,-0.005220032754866391,118210.0,117952.1,0.026056611089574702,1,0,996.86904414944,2.7321758800000002,1,0,0,0.0004000000023475742,0.1273578290878075,1.0407353000000001,-7.3718865000000005,0.1,0.04,1,0,-2.6314386765689757
BUY,117958.82,0.008450992,0.0,0.39874762,17,2,50,0.0,99.66901348453078,117979.46800000002,118229.622,0.0,0.00846167,-0.000988181290784227,-0.005220032754866391,118210.0,117952.1,0.026056611089574702,1,0,996.86904414944,-0.39874762,0,1,0,0.0004000000023475742,inf,1.0407353000000001,-7.3718865000000005,0.1,0.04,0,1,-2.4630529625597495
BUY,117833.4,0.008450992,-1.0599234,0.0,17,2,51,-0.0010632524130032017,105.3249168793099,117931.048,118186.29200000002,0.0,0.008460817099999999,-0.002050383017645539,-0.007300758213984885,118210.0,117833.4,0.0,1,0,995.8091207327999,-1.0599234,0,1,0,0.0,0.0,-0.01918809999999982,-7.401263,0.1,0.04,0,2,-2.9737763248583735
BUY,117961.6,0.008477335,0.0,0.4,17,2,54,0.0010879767536200458,81.20812099553137,117932.948,118149.372,0.0031171488506913647,0.008462598499999998,8.05411688303981e-05,-0.006220724515585461,118075.5,117833.4,0.5295332507228772,1,0,1000.0000003360001,-0.4,0,1,0,0.0003999999998656,inf,1.0259060000000002,-6.3707161,0.1,0.04,0,3,0.050849262971033926
BUY,117961.6,0.008477335,0.0,0.4,17,2,54,0.0,75.99780292188899,117934.848,118124.522,0.0,0.0084643799,8.05411688303981e-05,-0.004195558617103359,118075.5,117833.4,0.5295332507228772,1,0,1000.0000003360001,-0.4,0,1,0,0.0003999999998656,inf,2.0710001,-5.365469,0.1,0.04,0,4,0.06595432173639716
SELL,117961.6,0.008477335,0.0,0.4,17,2,54,0.0,68.32480974527617,117935.40400000001,118099.67199999999,0.0,0.0084661613,2.356754670823967e-05,-0.004195558617103359,118075.5,117833.4,0.5295332507228772,0,1,1000.0000003360001,-0.4,0,1,0,0.0003999999998656,inf,-1.0599233999999997,-4.3602219,0.1,0.04,0,5,0.08127675489050051
SELL,117961.6,0.008477335,0.0,0.4,17,2,54,0.0,57.20663990260732,117935.96,118081.28700000001,0.0,0.008466979,2.356754670823967e-05,-0.003107429858876855,118075.5,117833.4,0.5295332507228772,0,1,1000.0000003360001,-0.4,0,1,0,0.0003999999998656,inf,-1.0599233999999997,-4.3602219,0.1,0.04,0,6,0.08127658647984295
BUY,117832.2,0.008477335,-1.0969671,0.0,18,2,2,-0.0010969671486315002,53.13936628280887,117935.72,118056.43199999999,0.0,0.0084677967,-1.0183869768648699e-05,-0.004200988259036484,117961.6,117832.2,0.0,1,0,998.9030331870001,-1.0969671,0,1,0,0.0,0.0,-1.0969670999999999,-5.4571890000000005,0.1,0.04,0,7,-0.702186291040781
BUY,117832.2,0.008477335,-1.0969671,0.0,18,2,2,0.0,61.34097999471797,117909.84000000001,118031.577,0.0,0.008468614400000001,-0.001096967148631493,-0.004200988259036484,117961.6,117832.2,0.0,1,0,998.9030331870001,-1.0969671,0,1,0,0.0,0.0,-2.1939342,-6.5541561,0.1,0.04,0,8,-0.7026829572407034
BUY,117645.0,0.008500149,0.0,0.4,18,2,9,-0.0015886998630255666,105.34819844492316,117846.51999999999,117997.36200000001,0.002691175941495594,0.0084717135,-0.0026839242600982505,-0.005783014012590313,117961.6,117645.0,0.0,1,0,1000.0000291050001,-0.4,0,1,0,0.0003999999883580003,inf,-2.1939342,-6.5541561,0.1,0.04,0,9,0.16090149264687006
BUY,117645.0,0.008500149,0.0,0.4,18,2,9,0.0,127.25914084620283,117783.2,117969.25700000001,0.0,0.0084766292,-0.0026839242600982505,-0.004755213519323338,117961.6,117645.0,0.0,1,0,1000.0000291050001,-0.4,0,1,0,0.0003999999883580003,inf,-2.1939342,-5.5214448,0.0,0.04,0,10,0.2401183513816829
BUY,117645.0,0.008500149,0.0,0.4,18,2,9,0.0,138.21368962593516,117719.88,117941.152,0.0,0.0084815449,-0.0026839242600982505,-0.004755213519323338,117961.6,117645.0,0.0,1,0,1000.0000291050001,-0.4,0,1,0,0.0003999999883580003,inf,-2.1939342,-4.4887335,0.0,0.04,0,11,0.2664069053348572
BUY,117650.01,0.008477335,2.6414528,0.39894342,18,2,10,4.258574525040082e-05,149.14048727069962,117683.442,117913.15250000001,-0.002683952951883506,0.0084841792,-0.001546181773742681,-0.00473724727180446,117961.6,117645.0,0.01582438408084229,1,0,997.35854752335,2.24250938,1,0,0,0.0004000000009932837,0.15103181855076114,1.5444857000000005,-1.8472807000000007,0.1,0.06,1,0,-1.9553595094971519
BUY,117650.01,0.008477335,0.0,0.39894342,18,2,10,0.0,146.37480785070548,117647.004,117885.153,0.0,0.0084841792,-0.001546181773742681,-0.00473724727180446,117961.6,117645.0,0.01582438408084229,1,0,997.35854752335,-0.39894342,0,1,0,0.0004000000009932837,inf,2.6414528000000006,-1.8472807000000002,0.1,0.06,0,1,-1.8431624814857663
SELL,117992.95,0.008500149,2.9576268,0.40118307,18,2,17,0.0029149168793101143,150.99671085821055,117716.594,117881.02550000002,0.002691175941495594,0.0084864606,0.0029576267584682484,-0.0006991289471567168,117992.95,117645.0,1.0,0,1,1002.95765594955,2.55644373,1,0,0,0.00040000000759770856,0.13564357409798963,5.5990796000000005,2.2481516999999998,0.2,0.08,1,0,2.5366716977329107
SELL,117992.95,0.008500149,0.0,0.40118307,18,2,17,0.0,155.41103083972342,117786.18400000001,117876.898,0.0,0.008488742,0.0029576267584682484,-0.0006991289471567168,117992.95,117645.0,1.0,0,1,1002.95765594955,-0.40118307,0,1,0,0.00040000000759770856,inf,5.5990796000000005,3.3859573,0.2,0.08,0,1,2.3458813914915693
SELL,117992.95,0.008500149,0.0,0.40118307,18,2,17,0.0,159.63498934548448,117855.774,117872.77050000001,0.0,0.0084910234,0.0029576267584682484,-0.0006991289471567168,117992.95,117645.0,1.0,0,1,1002.95765594955,-0.40118307,0,1,0,0.00040000000759770856,inf,5.5990796000000005,3.3859573,0.2,0.08,0,2,2.178656761547281
SELL,117992.95,0.008477335,0.0,0.4001063,18,2,17,0.0,172.19897862648648,117924.36200000001,117868.643,-0.002683952951883506,0.0084910234,0.0029149168793101026,-0.0006991289471567168,117992.95,117645.0,1.0,0,1,1000.2657647882501,-0.4001063,0,1,0,0.00039999999408627164,inf,2.9576268000000003,3.3859573,0.2,0.08,0,3,0.30891801273097275
BUY,117880.8,0.008483145,0.0,0.4,18,2,24,-0.0009504805159968877,173.7650788852781,117970.51999999999,117865.07800000001,0.0006853568957694289,0.0084916044,0.0019616657916136865,-0.0006044826671165915,117992.95,117645.0,0.6776835752263397,1,0,999.9999191159999,-0.4,0,1,0,0.00040000003235360267,inf,2.9576268000000003,4.431051399999999,0.2,0.08,0,4,0.11202182875742211
BUY,117880.8,0.008483145,0.0,0.4,18,2,24,0.0,164.84337366122813,117948.09,117861.51299999999,0.0,0.008489904,-0.000950480515996881,-0.0006044826671165915,117992.95,117645.0,0.6776835752263397,1,0,999.9999191159999,-0.4,0,1,0,0.00040000003235360267,inf,0.0,5.4761454999999994,0.2,0.08,0,5,0.12768061683458623
BUY,117758.6,0.008483145,-1.0366403,0.0,18,2,28,-0.0010366404028475662,154.06001794400754,117901.22000000002,117851.50200000001,0.0,0.008488203599999999,-0.001986135612339477,-0.001697372015081205,117992.95,117645.0,0.3264836901853909,1,0,998.9632787969999,-1.0366403,0,1,0,0.0,0.0,-1.0366402999999995,1.3085816999999997,0.2,0.08,0,6,-0.5786570947302402
BUY,117758.6,0.008483145,-1.0366403,0.0,18,2,28,0.0,141.4526900730833,117854.35,117841.49100000001,0.0,0.0084865032,-0.001986135612339477,-0.001697372015081205,117992.95,117650.01,0.3166443109582152,1,0,998.9632787969999,-1.0366403,0,1,0,0.0,0.0,-2.0732805999999995,0.2719413999999998,0.2,0.08,0,7,-0.5625055715678633
BUY,117708.9,0.008495535,0.0,0.4,18,2,39,-0.00042204985453297983,132.93690069194608,117797.54,117835.26599999999,0.00146054323013467,0.0084883232,-0.0024073472186262224,-0.0010565764884998652,117992.95,117650.01,0.17172100075814725,1,0,1000.0000797614999,-0.4,0,1,0,0.0003999999680954026,inf,-2.0732805999999995,1.3318647999999997,0.1,0.08,0,8,0.15569765372594688
BUY,117708.9,0.008495535,0.0,0.4,18,2,39,0.0,123.52533433368724,117763.16,117822.63100000001,0.0,0.0084901432,-0.001458252743449389,-0.002142222553780312,117992.95,117708.9,0.0,1,0,1000.0000797614999,-0.4,0,1,0,0.0003999999680954026,inf,-2.0732805999999995,1.3318647999999997,0.1,0.08,0,9,0.15569606562629454
BUY,117675.01,0.008500149,2.7025373,0.40010205,18,2,58,-0.0002879136581855901,128.28484211149822,117722.00200000001,117808.30150000002,0.0005431088212808355,0.0084901432,-0.001745746550753033,-0.002429519436833775,117992.95,117675.01,0.0,1,0,1000.25511857649,2.30243525,1,0,0,0.00040000000256874867,0.1480468188172648,0.6292567000000004,4.034402099999999,0.1,0.1,1,0,0.3456032214454418
BUY,117675.01,0.008500149,0.0,0.40010205,18,2,58,0.0,124.1335616539471,117705.28399999999,117793.972,0.0,0.0084901432,-0.0007098419988010307,-0.002429519436833775,117992.95,117675.01,0.0,1,0,1000.25511857649,-0.40010205,0,1,0,0.00040000000256874867,inf,1.6658970000000004,4.034402099999999,0.1,0.1,0,1,0.3590862028524563
BUY,117675.01,0.008477335,0.0,0.39902818,18,2,58,0.0,110.06784027233454,117688.56599999999,117779.6425,-0.002683952951883506,0.0084878618,-0.0007098419988010307,-0.002429519436833775,117992.95,117675.01,0.0,1,0,997.5704808983501,-0.39902818,0,1,0,0.0003999999876105596,inf,2.7025373000000004,4.034402099999999,0.1,0.1,0,2,-1.4574073345535978
SELL,117709.3,0.008495506,0.0,0.4,19,2,9,0.00029139576873626893,78.73552340296867,117688.646,117773.49750000001,0.002143480232879691,0.0084896789,3.3982137290275515e-06,-0.0010430086173388443,117880.8,117675.01,0.16662617231161278,0,1,1000.0000644058,-0.4,0,1,0,0.0003999999742376817,inf,2.7025373000000004,5.1313692,0.1,0.08,0,3,0.2801850995910981
SELL,117709.3,0.008495506,0.0,0.4,19,2,9,0.0,62.388627711748875,117688.726,117767.3525,0.0,0.008490915,3.3982137290275515e-06,-0.0010430086173388443,117880.8,117675.01,0.16662617231161278,0,1,1000.0000644058,-0.4,0,1,0,0.0003999999742376817,inf,2.7025373000000004,6.2283363000000005,0.1,0.08,0,4,0.28018262650291464
SELL,117834.6,0.008495506,-1.0644869,0.0,19,2,12,0.0010644868332410073,50.15894404543958,117720.644,117776.83249999999,0.0,0.008492151100000001,0.0013561927889363347,0.0016116282034936106,117834.6,117675.01,1.0,0,1,1001.0645513076,-1.0644869,0,1,0,0.0,0.0,-1.0644868999999995,5.1638494,0.1,0.08,0,5,1.0318351216265103
SELL,117834.6,0.008495506,-1.0644869,0.0,19,2,12,0.0,61.017102347352356,117752.562,117786.3125,0.0,0.0084933872,0.0013561927889363347,0.0016116282034936106,117834.6,117675.01,1.0,0,1,1001.0645513076,-1.0644869,0,1,0,0.0,0.0,-2.1289737999999994,4.0993625,0.1,0.08,0,6,1.0063761844016168
SELL,117773.0,0.008490911,0.0,0.4,19,2,24,-0.0005227666576710366,61.95796299804967,117772.16,117792.7125,-0.0005408741986645538,0.0084941638,0.0008327171588938488,0.001088019040333206,117834.6,117675.01,0.6140109029387709,0,1,1000.0000612030001,-0.4,0,1,0,0.0003999999755188015,inf,-2.1289737999999994,4.0993625,0.1,0.08,0,7,0.24403956993754683
SELL,117757.3,0.008492042,0.0,0.4,19,2,39,-0.00013330729454119616,61.9854716040817,117781.76000000001,117798.07699999998,0.0001332012548476147,0.008493814499999999,0.00040778426173632837,0.0009119421239318905,117834.6,117675.01,0.5156338116423488,0,1,999.9999374066,-0.4,0,1,0,0.0004000000250373616,inf,-2.1289737999999994,1.4579097,0.1,0.08,0,8,0.2611625544536931
SELL,117885.0,0.008492042,-1.0844338,0.0,20,2,0,0.0010844338312783197,76.90250726289429,117816.9,117809.8265,0.0,0.0084934652,0.001492660308063994,0.001997364896101626,117885.0,117675.01,1.0,0,1,1001.08437117,-1.0844338,0,1,0,0.0,0.0,-3.213407599999999,0.3734759000000001,0.1,0.08,0,9,1.043508043130878
SELL,117939.4,0.008490911,-1.4128876,0.0,20,2,0,0.00046146668363222787,91.28536158659094,117837.86000000002,117807.149,-0.00013318351463642575,0.008492541400000001,0.0008893822357778475,-0.00045384067437929905,117939.4,117675.01,1.0,0,1,1001.4129487934,-1.4128876,0,1,0,0.0,0.0,-3.561808299999999,-3.9970385,0.0,0.08,0,10,1.2289501767674937
SELL,117987.21,0.008500149,2.3643923,0.40116355,20,2,0,0.0004053776770105433,104.15288248000705,117868.38200000001,117806.86200000001,0.0010879869074118531,0.008492541400000001,0.001295120448493062,-4.8646974247111263e-05,117987.21,117675.01,1.0,0,1,1002.90886509429,1.96322875,1,0,0,0.00040000000395079164,0.1696687770468547,-0.1329290999999997,-1.6326462,0.1,0.1,1,0,2.135492770193433
SELL,117987.21,0.008477335,0.0,0.40008685,20,2,0,0.0,105.81424476681379,117911.224,117806.575,-0.002683952951883506,0.008492541400000001,0.0018188379339917162,-4.8646974247111263e-05,117987.21,117709.3,1.0,0,1,1000.2171048853502,-0.40008685,0,1,0,0.0004000000080441135,inf,-0.1329290999999997,-1.6326462,0.1,0.1,0,1,0.3031115297107081
BUY,117666.85,0.008477335,2.715799,0.39900053,20,2,1,-0.0027152095553407696,112.36437385682379,117893.13399999999,117790.27000000002,0.0,0.0084907243,-0.0007681052469782942,-0.0027637244428585883,117987.21,117666.85,0.0,1,0,997.5013058447502,2.31679847,1,0,0,0.0004000000076812932,0.14691828445330454,2.5828699000000004,1.0831528000000001,0.2,0.12,1,0,-1.47314484093166
BUY,117748.0,0.008492713,0.0,0.4,20,2,9,0.0006896589821177024,108.04377498142814,117865.73399999998,117783.63,0.0018140134841904132,0.008490445000000001,-0.001162149552530008,-0.001126561747120845,117987.21,117666.85,0.253308777625153,1,0,999.9999703240001,-0.4,0,1,0,0.00040000001187040035,inf,3.6673037000000006,1.0831528000000001,0.2,0.12,0,1,0.18530696331862795
SELL,117748.0,0.008492713,0.0,0.4,20,2,9,0.0,112.03873546933492,117827.454,117776.99000000002,0.0,0.0084901657,-0.0016228673369543527,-0.001126561747120845,117987.21,117666.85,0.253308777625153,0,1,999.9999703240001,-0.4,0,1,0,0.00040000001187040035,inf,5.0801913,1.0831528000000001,0.2,0.12,0,2,0.18530692679275748
SELL,117748.0,0.008492713,0.0,0.4,20,2,9,0.0,115.1748335792536,117779.61200000001,117776.46,0.0,0.0084898864,-0.00202742314188128,-9.00146571036495e-05,117987.21,117666.85,0.253308777625153,0,1,999.9999703240001,-0.4,0,1,0,0.00040000001187040035,inf,2.7157990000000005,2.1197931,0.2,0.12,0,3,0.1719936429784552
SELL,117748.0,0.008492713,0.0,0.4,20,2,9,0.0,116.66644314743837,117731.77000000002,117775.93000000001,0.0,0.0084900666,-0.00202742314188128,-9.00146571036495e-05,117987.21,117666.85,0.253308777625153,0,1,999.9999703240001,-0.4,0,1,0,0.00040000001187040035,inf,2.7157990000000005,3.1564334,0.2,0.12,0,4,0.15865037594938772
SELL,117876.4,0.008492713,-1.0904644,0.0,20,2,10,0.0010904643815605741,115.45760848328233,117773.68000000001,117784.30500000001,0.0,0.008490133700000001,0.0017808754122336779,0.0014230019989992261,117987.21,117666.85,0.6541078786364963,0,1,1001.0904346732,-1.0904644,0,1,0,0.0,0.0,-1.0904643999999994,2.065969,0.2,0.12,0,5,0.864789750480928
SELL,117876.4,0.008492713,-1.0904644,0.0,20,2,10,0.0,115.061963311613,117799.36000000002,117792.68000000001,0.0,0.0084902008,0.0010904643815605715,0.0014230019989992261,117987.21,117666.85,0.6541078786364963,0,1,1001.0904346732,-1.0904644,0,1,0,0.0,0.0,-2.1809287999999993,0.9755046000000003,0.2,0.12,0,6,0.8442004618538237
SELL,117876.4,0.008492713,-1.0904644,0.0,20,2,10,0.0,110.18263656820308,117825.04,117802.74949999999,0.0,0.008490381,0.0010904643815605715,0.0017114083950364603,117987.21,117666.85,0.6541078786364963,0,1,1001.0904346732,-1.0904644,0,1,0,0.0,0.0,-3.2713931999999994,-2.8174970999999998,0.2,0.12,0,7,0.8125535252710515
BUY,117621.3,0.008492713,-1.0760267,0.0,20,2,14,-0.002164131242555656,111.53828104186019,117799.7,117800.06400000001,0.0,0.008489637400000001,-0.0010760267690321456,-0.00045642655989569796,117987.21,117621.3,0.0,1,0,998.9239435869001,-1.0760267,0,1,0,0.0,0.0,-4.347419899999999,-3.8935237999999996,0.1,0.12,0,8,-0.6080571031580138
BUY,117741.5,0.008493182,0.0,0.4,20,2,24,0.001021923750205156,87.69972142985682,117798.4,117803.3885,5.522381363864959e-05,0.008491222100000001,-5.520263613819343e-05,0.0005650307571676029,117876.4,117621.3,0.47118776950216074,1,0,999.999988453,-0.4,0,1,0,0.00040000000461880004,inf,-4.347419899999999,-3.8935237999999996,0.1,0.12,0,9,0.09733471917607636
BUY,117741.5,0.008493182,0.0,0.4,20,2,24,0.0,81.3565847911367,117771.42,117804.99850000002,0.0,0.008492806799999999,-0.0011444190694659337,0.0002735552755814289,117876.4,117621.3,0.47118776950216074,1,0,999.999988453,-0.4,0,1,0,0.00040000000461880004,inf,-3.2569554999999992,-3.8935237999999996,0.0,0.12,0,10,0.09733573815279946
SELL,117741.5,0.008493182,0.0,0.4,20,2,24,0.0,81.60012254885592,117744.43999999999,117806.60850000002,0.0,0.0084928537,-0.0011444190694659337,0.0002735552755814289,117876.4,117621.3,0.47118776950216074,0,1,999.999988453,-0.4,0,1,0,0.00040000000461880004,inf,-2.166491099999999,-3.8935237999999996,0.0,0.12,0,11,0.08393098715038545
SELL,117741.5,0.008493182,0.0,0.4,20,2,24,0.0,81.8371995012678,117717.45999999999,117801.95350000002,0.0,0.0084929006,-0.0011444190694659337,-0.0007900905167073663,117876.4,117621.3,0.47118776950216074,0,1,999.999988453,-0.4,0,1,0,0.00040000000461880004,inf,-1.0760266999999994,-2.8290368999999993,0.0,0.12,0,12,0.07044550622120156
BUY,117491.8,0.008493182,-2.1207476,0.0,20,2,25,-0.002120747569888226,120.76784018190078,117691.56000000001,117784.8135,0.0,0.0084929475,-0.0011009910619930233,-0.002909162504052315,117876.4,117491.8,0.0,1,0,997.8792409076001,-2.1207476,0,1,0,0.0,0.0,-2.1207475999999996,-3.8852976,0.0,0.1,0,13,-1.3749319883977658
BUY,117491.8,0.008493182,-2.1207476,0.0,20,2,25,0.0,144.96131629573546,117641.62,117770.75349999999,0.0,0.0084929944,-0.0021207475698882474,-0.002387644027068998,117876.4,117491.8,0.0,1,0,997.8792409076001,-2.1207476,0,1,0,0.0,0.0,-4.241495199999999,-6.0060452,0.0,0.1,0,14,-1.423179460299368
BUY,117432.0,0.008515567,0.0,0.4,20,2,40,-0.0005089716899392416,159.11799988953123,117579.72,117754.4885,0.0026356435079337714,0.008495279800000002,-0.0026286398593529043,-0.002762461435511878,117876.4,117432.0,0.0,1,0,1000.000063944,-0.4,0,1,0,0.00039999997442240166,inf,-4.241495199999999,-6.0060452,0.0,0.1,0,15,-0.01328371381053005
BUY,117432.0,0.008515567,0.0,0.4,20,2,40,0.0,158.85400739864593,117517.81999999999,117731.8385,0.0,0.008497565200000001,-0.0026286398593529043,-0.0038427280824532384,117876.4,117432.0,0.0,1,0,1000.000063944,-0.4,0,1,0,0.00039999997442240166,inf,-4.241495199999999,-4.9216114,0.0,0.1,0,16,-0.013284681286362494
BUY,117326.6,0.008493182,3.523821,0.39859048,20,2,40,-0.0008975407044076178,159.67484495385213,117434.84,117701.19849999998,-0.002628715151909433,0.0084976121,-0.0035238212524895144,-0.0051958887360796175,117741.5,117326.6,0.0,1,0,996.4761672412001,3.1252305199999997,1,0,0,0.0004000000131498579,0.1131131462125914,-0.7176741999999998,0.015097199999999589,0.1,0.12,1,0,-2.466327167022088
BUY,117326.6,0.008493182,0.0,0.39859048,20,2,40,0.0,176.70325910320443,117401.8,117668.16799999999,0.0,0.008497659,-0.0014060555715377336,-0.005598996704812331,117741.5,117326.6,0.0,1,0,996.4761672412001,-0.39859048,0,1,0,0.0004000000131498579,inf,1.4030734000000002,-2.3492951,0.1,0.12,0,1,-2.2815615745935847
BUY,117284.4,0.008515567,-1.2568977,0.0,20,2,40,-0.0003596797316210987,179.80183567197986,117360.31999999999,117633.0275,0.0026356435079337714,0.0084998975,-0.0017652295734681802,-0.005956662590801258,117741.5,117284.4,0.0,1,0,998.7431662547999,-1.2568977,0,1,0,0.0,0.0,2.2669233,-3.6061927999999996,0.1,0.12,0,2,-0.7394245973534828
BUY,117284.4,0.008515567,-1.2568977,0.0,20,2,40,0.0,169.6768641332991,117330.8,117613.90499999998,0.0,0.008502136,-0.0012568976088289888,-0.003250278221946212,117741.5,117284.4,0.0,1,0,998.7431662547999,-1.2568977,0,1,0,0.0,0.0,1.0100256000000005,-7.578889499999999,0.1,0.12,0,3,-0.7361944444549258
BUY,117208.6,0.008493182,-1.0021955,0.0,20,2,41,-0.0006462922605221522,152.61488241060403,117286.12,117586.93499999998,-0.002628715151909433,0.008502136,-0.0019023775461543206,-0.004580969528144802,117741.5,117208.6,0.0,1,0,995.4739717652001,-1.0021955,0,1,0,0.0,0.0,0.007830100000000506,-8.581085,0.1,0.12,0,4,-2.6597199709129136
BUY,116733.1,0.008566551,0.0,0.4,20,2,55,-0.0040568695471151495,221.1186511552604,117167.42,117536.18999999999,0.008638576213249705,0.0085094729,-0.005058528926944103,-0.008619254679484952,117491.8,116733.1,0.0,1,0,1000.0000545381001,-0.4,0,1,0,0.00039999997818476117,inf,-3.5159908999999994,-8.581085,0.1,0.12,0,5,0.13613783217508652
BUY,116733.1,0.008566551,0.0,0.4,20,2,55,0.0,272.5968908272717,117048.72,117485.44499999999,0.0,0.0085168098,-0.005058528926944103,-0.008619254679484952,117491.8,116733.1,0.0,1,0,1000.0000545381001,-0.4,0,1,0,0.00039999997818476117,inf,-3.5159908999999994,-8.581085,0.1,0.12,0,6,0.1361375120217318
BUY,116733.1,0.008566551,0.0,0.4,20,2,55,0.0,294.84400941628337,116938.46,117434.7,0.0,0.0085241467,-0.004700539884247081,-0.008619254679484952,117432.0,116733.1,0.0,1,0,1000.0000545381001,-0.4,0,1,0,0.00039999997818476117,inf,-2.2590931999999997,-8.581085,0.1,0.12,0,7,0.136137191868419
SELL,116733.1,0.008566551,0.0,0.4,20,2,55,0.0,303.12808807092557,116828.2,117377.53499999999,0.0,0.0085292451,-0.004700539884247081,-0.009699142491626725,117432.0,116733.1,0.0,0,1,1000.0000545381001,-0.4,0,1,0,0.00039999997818476117,inf,-1.0021954999999996,-7.4906206,0.1,0.1,0,8,0.10598867214131831
BUY,116600.0,0.008566551,-1.1402079,0.0,20,2,56,-0.001140207875915289,309.7348938111017,116706.48000000001,117313.715,0.0,0.0085343435,-0.005192451748421241,-0.010828291328883426,117326.6,116600.0,0.0,1,0,998.8598466000001,-1.1402079,0,1,0,0.0,0.0,-1.1402078999999996,-7.5403641,0.1,0.1,0,9,-0.6482151691640092
BUY,116600.0,0.008566551,-1.1402079,0.0,20,2,56,0.0,308.8656996886377,116679.86000000002,117249.89499999999,0.0,0.008541680400000001,-0.0011402078759152787,-0.010828291328883426,117326.6,116600.0,0.0,1,0,998.8598466000001,-1.1402079,0,1,0,0.0,0.0,-2.2804157999999997,-7.5901076,0.0,0.08,0,10,-0.6192273113463465
BUY,116600.0,0.008566551,-1.1402079,0.0,20,2,56,0.0,288.3195595933963,116653.23999999999,117198.82999999999,0.0,0.0085490173,-0.0011402078759152787,-0.008682951132150408,117284.4,116600.0,0.0,1,0,998.8598466000001,-1.1402079,0,1,0,0.0,0.0,-3.4206236999999997,-7.6542888,0.0,0.08,0,11,-0.5908432975114677
BUY,116401.99,0.008566551,2.8364706,0.39886543,21,2,0,-0.0016981989708404477,275.68659720110946,116587.01800000001,117131.85449999999,0.0,0.0085541157,-0.0028364705469142906,-0.011376702352186737,117284.4,116401.99,0.0,1,0,997.16358383649,2.4376051700000003,1,0,0,0.00039999999645534993,0.14062032936283564,-0.5841530999999995,-4.8178182,0.1,0.1,1,0,-1.7477037066247525
BUY,115973.8,0.008622637,0.0,0.4,21,2,10,-0.003678545358202223,309.579501490258,116435.15800000001,117043.46949999998,0.0065470922895340955,0.0085648227,-0.006504581819552491,-0.015013397994759682,117208.6,115973.8,0.0,1,0,999.9999789106001,-0.4,0,1,0,0.00040000000843576014,inf,-0.5841530999999995,-4.8178182,0.1,0.1,0,1,0.3057586009458341
BUY,115973.8,0.008622637,0.0,0.4,21,2,10,0.0,300.00908210072805,116309.91799999999,116955.0845,0.0,0.0085777682,-0.005370497427101176,-0.015013397994759682,116733.1,115973.8,0.0,1,0,999.9999789106001,-0.4,0,1,0,0.00040000000843576014,inf,0.5560548000000005,-4.8178182,0.1,0.1,0,2,0.30575765308048053
